DistrictofResidenceEntityName,DistrictofResidenceEntityID,SchoolEntityName,SchoolEntityID,SchoolCTDS,PS,KG,1,2,3,4,5,6,7,8,9,10,11,12,Total,
Safford Unified District,4218,Henry Dunkerson Pathways Academy,216045,050201202,*,*,*,*,*,*,*,*,*,*,*,*,11,33,54,
Safford Unified District,4218,Lafe Nelson School,4882,050201101,*,68,71,65,91,73,78,73,*,*,*,*,*,*,519,
Safford Unified District,4218,Mt Graham High School,4885,050201201,*,*,*,*,*,*,*,*,*,*,*,*,32,30,82,
Safford Unified District,4218,Ruth Powell Elementary School,79780,050201103,*,67,74,71,89,73,79,77,*,*,*,*,*,*,530,
Safford Unified District,4218,Safford High School,4884,050201200,*,*,*,*,*,*,*,*,*,*,230,185,184,180,779,
Safford Unified District,4218,Safford Middle School,4883,050201102,*,*,*,*,*,*,*,*,234,208,*,*,*,*,442,
"Sage Academy, Inc.",89414,,,           _,*,23,25,22,20,16,13,15,*,*,*,*,*,*,147,
"Sage Academy, Inc.",89414,Sage Academy,89415,078688101,*,23,25,22,20,16,13,15,*,*,*,*,*,*,147,
Sahuarita Unified District,4411,,,           _,45,445,465,480,476,516,487,491,492,468,539,521,344,365,6134,
Sahuarita Unified District,4411,Anza Trail,88387,100230106,*,92,127,113,126,138,116,211,243,219,*,*,*,*,1385,
Sahuarita Unified District,4411,Copper View Elementary School,91338,100230104,31,91,90,95,89,104,78,*,*,*,*,*,*,*,578,
Sahuarita Unified District,4411,"LifeShare Educational Resources: Sunnyside Campus (Tucson, AZ)",392967,072196013,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sahuarita Unified District,4411,Sahuarita High School,5843,100230204,*,*,*,*,*,*,*,*,*,*,275,278,156,178,887,
Sahuarita Unified District,4411,Sahuarita Intermediate School,79014,100230105,*,*,*,*,241,241,265,*,*,*,*,*,*,*,747,
Sahuarita Unified District,4411,Sahuarita Middle School,5842,100230103,*,*,*,*,*,*,*,280,249,249,*,*,*,*,778,
Sahuarita Unified District,4411,Sahuarita Primary School,5840,100230101,*,242,219,245,*,*,*,*,*,*,*,*,*,*,706,
Sahuarita Unified District,4411,Sopori Elementary School,5841,100230102,14,20,29,27,20,33,28,*,*,*,*,*,*,*,171,
Sahuarita Unified District,4411,Sycamore Canyon Ctr for Youth,89565,072107002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sahuarita Unified District,4411,Walden Grove High School,90824,100230205,*,*,*,*,*,*,*,*,*,*,264,242,188,186,880,
Salome Consolidated Elementary District,4514,,,           _,*,18,13,13,13,14,15,19,12,*,*,*,*,*,137,
Salome Consolidated Elementary District,4514,Salome Elementary School,6202,150430101,*,18,13,13,13,14,15,19,12,*,*,*,*,*,137,
Salt River Pima-Maricopa  Community Schools,4320,,,           _,*,*,*,*,*,*,*,*,43,39,34,39,39,71,265,
Salt River Pima-Maricopa  Community Schools,4320,Salt River Accelerated Learning Academy,90159,078656002,*,*,*,*,*,*,*,*,*,*,*,*,*,39,46,
Salt River Pima-Maricopa  Community Schools,4320,Salt River High School,5489,078656001,*,*,*,*,*,*,*,*,43,39,34,39,32,32,219,
San Carlos Unified District,4210,,,           _,29,135,170,155,141,129,121,145,133,104,105,80,100,97,1644,
San Carlos Unified District,4210,Rice Elementary School,5989,040220104,29,135,170,155,141,129,121,145,*,*,*,*,*,*,1025,
San Carlos Unified District,4210,San Carlos Secondary,4863,040220103,*,*,*,*,*,*,*,*,133,104,105,80,81,54,557,
San Carlos Unified District,4210,San Carlos Unified School District #20 Alternative Center,89776,040220203,*,*,*,*,*,*,*,*,*,*,*,*,19,43,62,
San Fernando Elementary District,4414,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21,
San Fernando Elementary District,4414,San Fernando Elementary School,5853,100335001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21,
San Simon Unified District,4172,,,           _,*,*,*,*,*,11,*,*,*,*,*,15,*,11,114,
San Simon Unified District,4172,San Simon School,4760,020218001,*,*,*,*,*,11,*,*,*,*,*,15,*,11,114,
"San Tan Montessori School, Inc.",89798,,,           _,*,67,73,93,66,74,87,82,47,57,28,*,*,*,692,
"San Tan Montessori School, Inc.",89798,San Tan Charter School,89799,078539101,*,67,73,93,66,74,87,82,47,57,28,*,*,*,692,
Sanders Unified District,4156,,,           _,38,47,41,45,35,53,56,55,73,70,51,50,53,66,733,
Sanders Unified District,4156,LUPTON HEAD START,6500,012601739,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sanders Unified District,4156,RURAL HEAD START,6524,012601765,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sanders Unified District,4156,ST MICHAELS ASSOC FOR SPEC ED,6471,012101001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sanders Unified District,4156,Sanders Elementary School,4722,010218001,33,47,41,45,35,53,56,*,*,*,*,*,*,*,310,
Sanders Unified District,4156,Sanders Middle School,4723,010218002,*,*,*,*,*,*,*,55,73,70,*,*,*,*,198,
Sanders Unified District,4156,Valley High School,4724,010218003,*,*,*,*,*,*,*,*,*,*,51,49,52,65,217,
Santa Cruz Elementary District,4459,,,           _,*,24,27,22,23,26,22,26,31,24,27,16,22,20,310,
Santa Cruz Elementary District,4459,Little Red Schoolhouse,5967,120328101,*,24,27,22,23,26,22,26,31,24,*,*,*,*,225,
Santa Cruz Elementary District,4459,Nogales High School,5962,120201210,*,*,*,*,*,*,*,*,*,*,24,12,21,18,75,
Santa Cruz Elementary District,4459,Patagonia Union High School,5971,120520201,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Santa Cruz Elementary District,4459,Pierson Vocational High School,5961,120201209,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Santa Cruz Valley Opportunities in Education, Inc.",79066,,,           _,*,12,12,*,*,*,*,*,*,*,*,*,*,*,53,
"Santa Cruz Valley Opportunities in Education, Inc.",79066,Montessori De Santa Cruz - St. Ann's Hall,79110,128726101,*,12,12,*,*,*,*,*,*,*,*,*,*,*,53,
Santa Cruz Valley Unified District,4458,,,           _,15,194,205,218,251,279,235,252,286,263,283,289,308,313,3391,
Santa Cruz Valley Unified District,4458,Calabasas School,5965,120235130,15,60,74,65,76,84,61,136,144,134,*,*,*,*,849,
Santa Cruz Valley Unified District,4458,Coatimundi Middle School,89775,120235140,*,*,*,*,*,*,*,116,142,129,*,*,*,*,387,
Santa Cruz Valley Unified District,4458,Mountain View School,5964,120235120,*,61,58,71,69,90,75,*,*,*,*,*,*,*,424,
Santa Cruz Valley Unified District,4458,Rio Rico High School,5966,120235200,*,*,*,*,*,*,*,*,*,*,283,289,308,313,1193,
Santa Cruz Valley Unified District,4458,San Cayetano Elementary School,5963,120235110,*,73,73,82,106,105,99,*,*,*,*,*,*,*,538,
Santa Cruz Valley Union High School District,4454,,,           _,*,*,*,*,*,*,*,*,*,*,119,131,96,108,454,
Santa Cruz Valley Union High School District,4454,Santa Cruz Center for Success,90415,110540002,*,*,*,*,*,*,*,*,*,*,*,*,*,17,29,
Santa Cruz Valley Union High School District,4454,Santa Cruz Valley Union High School,5951,110540001,*,*,*,*,*,*,*,*,*,*,116,131,86,91,424,
Santa Cruz Valley Union High School District,4454,Southwest Education Center - Casa Grande,7349,072146002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Satori, Inc.",85454,,,           _,*,*,*,20,28,20,27,18,16,16,*,*,*,*,145,
"Satori, Inc.",85454,Satori Charter School,85455,108719101,*,*,*,20,28,20,27,18,16,16,*,*,*,*,145,
Scottsdale Country Day School,91110,,,           _,*,37,16,18,20,17,*,*,*,*,*,*,*,*,122,
Scottsdale Country Day School,91110,Scottsdale Country Day School,91111,078243001,*,37,16,18,20,17,*,*,*,*,*,*,*,*,122,
Scottsdale Preparatory Academy,89756,,,           _,*,*,*,*,*,*,148,115,132,130,94,84,77,77,857,
Scottsdale Preparatory Academy,89756,Great Hearts Academies - Scottsdale Prep,89757,078533001,*,*,*,*,*,*,148,115,132,130,94,84,77,77,857,
Scottsdale Unified District,4240,,,           _,96,1433,1502,1546,1589,1693,1680,1759,1758,1865,2155,2124,2064,2090,23354,
Scottsdale Unified District,4240,ACCEL Metro Campus,7356,072164001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,ACES-Tempe,87058,072190002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,13,
Scottsdale Unified District,4240,AZ Aspire Academy,92933,072142001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,Anasazi Elementary,6009,070248128,*,*,71,91,69,102,103,*,*,*,*,*,*,*,499,
Scottsdale Unified District,4240,Arcadia High School,5066,070248292,*,*,*,*,*,*,*,*,*,*,424,426,429,426,1705,
Scottsdale Unified District,4240,Banner Academy,7341,072144001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,Chaparral High School,5069,070248295,*,*,*,*,*,*,*,*,*,*,571,564,523,547,2205,
Scottsdale Unified District,4240,Cherokee Elementary School,5054,070248121,11,113,103,115,79,100,81,*,*,*,*,*,*,*,602,
Scottsdale Unified District,4240,Cheyenne Traditional School,5059,070248127,*,92,93,98,107,111,104,96,107,113,*,*,*,*,921,
Scottsdale Unified District,4240,Chrysalis Academy,81206,072147101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,Cochise Elementary School,5043,070248102,*,77,96,93,96,98,105,*,*,*,*,*,*,*,565,
Scottsdale Unified District,4240,Cocopah Middle School,5065,070248169,*,*,*,*,*,*,*,315,284,330,*,*,*,*,929,
Scottsdale Unified District,4240,Copper Ridge School,79639,070248130,*,79,88,*,83,109,118,145,150,155,*,*,*,*,1011,
Scottsdale Unified District,4240,Coronado High School,5067,070248293,*,*,*,*,*,*,*,*,*,*,298,272,243,231,1044,
Scottsdale Unified District,4240,Desert Canyon Elementary,6010,070248129,*,79,*,90,80,78,65,*,*,*,*,*,*,*,457,
Scottsdale Unified District,4240,Desert Canyon Middle School,5061,070248164,*,*,*,*,*,*,*,165,202,165,*,*,*,*,532,
Scottsdale Unified District,4240,Desert Mountain High School,5070,070248296,*,*,*,*,*,*,*,*,*,*,547,542,537,538,2164,
Scottsdale Unified District,4240,Echo Canyon K-8,5046,070248108,*,33,49,37,56,48,61,67,60,61,*,*,*,*,472,
Scottsdale Unified District,4240,Hohokam Traditional School,5051,070248114,20,70,66,69,76,87,70,*,*,*,*,*,*,*,458,
Scottsdale Unified District,4240,Hopi Elementary School,5049,070248112,*,130,133,142,152,165,154,*,*,*,*,*,*,*,876,
Scottsdale Unified District,4240,Ingleside Middle School,5062,070248165,*,*,*,*,*,*,*,279,290,293,*,*,*,*,862,
Scottsdale Unified District,4240,Kiva Elementary School,5045,070248107,*,78,85,*,84,71,85,*,*,*,*,*,*,*,469,
Scottsdale Unified District,4240,Laguna Elementary School,5055,070248123,*,60,*,77,67,70,92,*,*,*,*,*,*,*,435,
Scottsdale Unified District,4240,Mohave Middle School,5064,070248167,*,*,*,*,*,*,*,288,256,274,*,*,*,*,818,
Scottsdale Unified District,4240,Mountainside Middle School,5063,070248166,*,*,*,*,*,*,*,210,206,276,*,*,*,*,692,
Scottsdale Unified District,4240,Navajo Elementary School,5050,070248113,11,63,61,61,70,76,54,*,*,*,*,*,*,*,396,
Scottsdale Unified District,4240,Pima Elementary School,5048,070248110,*,71,*,87,91,98,93,*,*,*,*,*,*,*,503,
Scottsdale Unified District,4240,Pueblo Elementary School,5053,070248120,*,84,90,93,91,*,78,*,*,*,*,*,*,*,507,
Scottsdale Unified District,4240,Redfield Elementary School,5057,070248125,*,*,65,74,82,73,75,*,*,*,*,*,*,*,425,
Scottsdale Unified District,4240,Saguaro High School,5068,070248294,*,*,*,*,*,*,*,*,*,*,309,312,318,308,1247,
Scottsdale Unified District,4240,Scottsdale Online Learning,91286,070248299,*,*,*,*,*,*,*,*,*,*,*,*,13,32,55,
Scottsdale Unified District,4240,Sequoya Elementary School,5056,070248124,*,90,82,67,83,81,78,*,*,*,*,*,*,*,481,
Scottsdale Unified District,4240,Sierra Academy of Scottsdale,90053,072119001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,Tavan Elementary School,5044,070248103,14,98,119,104,121,129,129,*,*,*,*,*,*,*,714,
Scottsdale Unified District,4240,Tonalea K-8,5047,070248109,*,*,49,55,52,69,70,192,198,195,*,*,*,*,923,
Scottsdale Unified District,4240,UPWARD FOUNDATION INC,7381,072175001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Scottsdale Unified District,4240,Yavapai Elementary School,5052,070248115,13,60,64,53,50,59,63,*,*,*,*,*,*,*,362,
"Sedona Charter School, Inc.",4492,,,           _,*,*,14,22,22,20,16,20,15,*,*,*,*,*,144,
"Sedona Charter School, Inc.",4492,Sedona Charter School,6132,138708101,*,*,14,22,22,20,16,20,15,*,*,*,*,*,144,
Sedona-Oak Creek JUSD #9,4467,,,           _,*,*,62,78,87,86,80,77,65,70,84,108,108,92,1060,
Sedona-Oak Creek JUSD #9,4467,Big Park Community School,6084,130209130,*,18,21,32,39,33,35,42,*,*,*,*,*,*,220,
Sedona-Oak Creek JUSD #9,4467,Red Rock Academy,90826,130209211,*,*,*,*,*,*,*,*,*,*,*,*,*,14,25,
Sedona-Oak Creek JUSD #9,4467,Sedona Integrated Preschool,79801,130209110,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sedona-Oak Creek JUSD #9,4467,Sedona Red Rock Junior/Senior High School,6085,130209210,*,*,*,*,*,*,*,*,65,70,84,107,98,78,502,
Sedona-Oak Creek JUSD #9,4467,West Sedona Elementary School,6083,130209120,*,39,41,46,48,53,45,35,*,*,*,*,*,*,307,
Self Development Academy-Phoenix,92381,,,           _,*,42,47,43,39,30,34,29,27,26,*,*,*,*,317,
Self Development Academy-Phoenix,92381,Self Development Academy-Phoenix,92890,078256101,*,42,47,43,39,30,34,29,27,26,*,*,*,*,317,
Self Development Charter School,79072,,,           _,*,60,62,72,72,55,51,42,27,27,*,*,*,*,468,
Self Development Charter School,79072,Self Development Charter School,79104,078796101,*,60,62,72,72,55,51,42,27,27,*,*,*,*,468,
Seligman Unified District,4472,,,           _,*,*,*,11,*,*,*,12,*,18,13,*,16,*,125,
Seligman Unified District,4472,Seligman Elementary School,6104,130240101,*,*,*,11,*,*,*,12,*,18,*,*,*,*,81,
Seligman Unified District,4472,Seligman High School,6105,130240202,*,*,*,*,*,*,*,*,*,*,13,*,16,*,44,
Sentinel Elementary District,4250,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,36,
Sentinel Elementary District,4250,Antelope Union High School,6188,140550201,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sentinel Elementary District,4250,Gila Bend High School,5019,070224002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sentinel Elementary District,4250,Sentinel Elementary School,5188,070371101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,34,
"Shonto Governing Board of Education, Inc.",6353,,,           _,*,*,*,*,*,*,*,*,*,*,19,18,13,19,69,
"Shonto Governing Board of Education, Inc.",6353,Shonto Preparatory Technology High School,5653,098746001,*,*,*,*,*,*,*,*,*,*,19,18,13,19,69,
Show Low Unified District,4393,,,           _,19,176,173,172,198,188,183,212,181,171,216,191,165,178,2423,
Show Low Unified District,4393,Linden Elementary School,5628,090210116,*,24,34,24,34,30,28,*,*,*,*,*,*,*,174,
Show Low Unified District,4393,Nikolaus Homestead Elementary School,5627,090210115,*,*,*,*,164,158,154,*,*,*,*,*,*,*,477,
Show Low Unified District,4393,Show Low High School,5632,090210225,*,*,*,*,*,*,*,*,*,*,216,189,160,156,721,
Show Low Unified District,4393,Show Low Junior High School,5631,090210120,*,*,*,*,*,*,*,212,181,171,*,*,*,*,564,
Show Low Unified District,4393,Show Low Preschool,7673,090210001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,19,
Show Low Unified District,4393,WMI ON LINE,91203,090210227,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Show Low Unified District,4393,Whipple Ranch Elementary School,5626,090210111,*,152,*,148,*,*,*,*,*,*,*,*,*,*,439,
Show Low Unified District,4393,White Mountain Institute,79646,090210226,*,*,*,*,*,*,*,*,*,*,*,*,*,14,20,
Sierra Vista Unified District,4175,,,           _,71,386,387,409,413,418,399,386,398,411,498,469,478,437,5560,
Sierra Vista Unified District,4175,Bella Vista Elementary School,4775,020268110,*,47,47,59,63,65,57,44,*,*,*,*,*,*,382,
Sierra Vista Unified District,4175,Buena High School,4783,020268260,*,*,*,*,*,*,*,*,*,*,498,465,477,*,1872,
Sierra Vista Unified District,4175,Carmichael Elementary School,4776,020268115,38,44,57,44,48,45,57,52,*,*,*,*,*,*,385,
Sierra Vista Unified District,4175,Huachuca Mountain Elementary School,4777,020268120,*,86,71,93,83,86,90,88,*,*,*,*,*,*,597,
Sierra Vista Unified District,4175,Joyce Clark Middle School,4781,020268150,*,*,*,*,*,*,*,*,398,411,*,*,*,*,809,
Sierra Vista Unified District,4175,Pueblo Del Sol Elementary School,4778,020268125,*,96,95,97,85,89,82,89,*,*,*,*,*,*,633,
Sierra Vista Unified District,4175,Sierra Vista Online,440989,020268005,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Sierra Vista Unified District,4175,Town & Country Elementary School,4779,020268130,33,46,41,42,53,55,54,54,*,*,*,*,*,*,378,
Sierra Vista Unified District,4175,Village Meadows Elementary School,4780,020268135,*,67,76,74,81,78,59,59,*,*,*,*,*,*,494,
Skull Valley Elementary District,4478,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,26,
Skull Valley Elementary District,4478,Kirkland Elementary School,6115,130323001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Skull Valley Elementary District,4478,Prescott High School,8135,130201070,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Skull Valley Elementary District,4478,Prescott Mile High Middle School,8133,130201050,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Skull Valley Elementary District,4478,Skull Valley Elementary School,6113,130315101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,
"Skyline Gila River Schools, LLC",90329,,,           _,*,*,*,*,*,*,27,24,27,20,*,15,15,*,144,
"Skyline Gila River Schools, LLC",90329,"Education Works, Inc",91345,072125001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Skyline Gila River Schools, LLC",90329,Skyline D5,89941,078566001,*,*,*,*,*,*,27,24,26,20,*,15,15,*,142,
"Skyline Schools, Inc.",79084,,,           _,*,*,*,*,*,*,*,*,*,*,43,37,28,29,137,
"Skyline Schools, Inc.",79084,Skyline Prep High School,79092,078914201,*,*,*,*,*,*,*,*,*,*,43,37,28,29,137,
"Skyview School, Inc.",4496,,,           _,*,31,27,26,21,31,22,25,20,25,*,*,*,*,228,
"Skyview School, Inc.",4496,Skyview School,6141,138752101,*,31,27,26,21,31,22,25,20,25,*,*,*,*,228,
Snowflake Unified District,4391,,,           _,19,157,195,191,201,211,172,189,218,226,197,209,177,180,2542,
Snowflake Unified District,4391,Highland Primary School,5619,090205006,*,99,121,119,126,*,*,*,*,*,*,*,*,*,465,
Snowflake Unified District,4391,Lexington Life Academy Ellsworth,92718,072138001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Snowflake Unified District,4391,SNOWFLAKE HEAD START,6737,032602150,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Snowflake Unified District,4391,Snowflake High School,5618,090205005,*,*,*,*,*,*,*,*,*,*,197,209,177,180,763,
Snowflake Unified District,4391,Snowflake Intermediate School,5614,090205001,*,*,*,*,*,140,120,121,*,*,*,*,*,*,381,
Snowflake Unified District,4391,Snowflake Junior High School,5616,090205003,*,*,*,*,*,*,*,*,218,226,*,*,*,*,444,
Snowflake Unified District,4391,Snowflake Preschool,87577,090205007,*,*,*,*,*,*,*,*,*,*,*,*,*,*,18,
Snowflake Unified District,4391,Taylor Elementary School,5615,090205002,*,58,74,72,75,*,*,*,*,*,*,*,*,*,279,
Snowflake Unified District,4391,Taylor Intermediate School,5617,090205004,*,*,*,*,*,71,52,68,*,*,*,*,*,*,191,
Solomon Elementary District,4222,,,           _,14,23,16,27,23,23,21,17,19,21,20,20,20,22,286,
Solomon Elementary District,4222,Henry Dunkerson Pathways Academy,216045,050201202,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Solomon Elementary District,4222,Mt Graham High School,4885,050201201,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Solomon Elementary District,4222,Safford High School,4884,050201200,*,*,*,*,*,*,*,*,*,*,19,19,20,19,77,
Solomon Elementary District,4222,Solomon Elementary School,4894,050305101,14,23,16,27,23,23,21,17,19,21,*,*,*,*,204,
Somerton Elementary District,4500,,,           _,136,317,302,292,344,329,329,336,330,331,*,*,*,*,3046,
Somerton Elementary District,4500,Desert Sonora Elementary School,6166,140411103,14,63,55,64,81,68,76,*,*,*,*,*,*,*,421,
Somerton Elementary District,4500,Orange Grove Elementary School,6165,140411102,30,71,55,57,59,72,70,*,*,*,*,*,*,*,414,
Somerton Elementary District,4500,Somerton Middle School,6164,140411101,*,*,*,*,*,*,*,336,330,331,*,*,*,*,997,
Somerton Elementary District,4500,Tierra Del Sol Elementary School,6167,140411104,35,112,126,107,129,139,124,*,*,*,*,*,*,*,772,
Somerton Elementary District,4500,Valle Del Encanto Learning Center,87330,140411105,57,71,66,64,75,50,59,*,*,*,*,*,*,*,442,
Sonoita Elementary District,4461,,,           _,*,12,11,*,18,*,15,13,12,*,*,*,*,*,110,
Sonoita Elementary District,4461,Elgin Elementary School,5970,120425101,*,12,11,*,18,*,15,13,12,*,*,*,*,*,110,
Sonoran Desert School,78868,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,41,
Sonoran Desert School,78868,Sonoran Desert School,78869,078786201,*,*,*,*,*,*,*,*,*,*,*,*,*,*,41,
Sonoran Science Academy - Broadway,89915,,,           _,*,35,48,50,47,43,28,26,26,19,*,*,*,*,322,
Sonoran Science Academy - Broadway,89915,Sonoran Science Academy - Broadway,89916,108503101,*,35,48,50,47,43,28,26,26,19,*,*,*,*,322,
Sonoran Science Academy - Broadway,89915,Sonoran Science Academy - Tucson,79127,108666001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
South Phoenix Academy Inc.,91108,,,           _,*,80,55,56,60,54,*,*,*,*,*,*,*,*,305,
